STATE/UT,DISTRICT,YEAR,murder,rape,kidnap,theft,other,total_ipc
27,88,2021,38,26,55,411,1444,2377
27,113,2021,31,52,24,503,733,1958
27,117,2021,12,14,19,137,74,514
27,173,2021,49,34,46,577,1562,2481
27,189,2021,34,35,40,2671,1219,4057
27,190,2021,40,19,31,1181,1181,2261
27,193,2021,14,15,9,68,96,477
27,206,2021,58,17,32,785,580,1738
27,249,2021,10,11,6,71,62,362
27,253,2021,85,50,51,578,401,2198
27,323,2021,35,31,47,541,567,1590
27,335,2021,64,31,49,869,117,2492
27,358,2021,29,27,14,680,112,1309
27,371,2021,39,46,23,259,475,1593
27,376,2021,36,32,25,209,165,891
27,402,2021,38,41,44,417,824,1763
27,403,2021,116,75,48,766,284,2161
27,417,2021,30,29,30,463,841,1620
27,434,2021,48,53,40,376,615,1471
27,482,2021,37,8,10,155,114,498
27,492,2021,103,76,89,637,1115,2565
27,544,2021,37,25,30,370,188,1191
27,557,2021,34,44,44,188,412,1035
27,558,2021,17,4,12,165,446,776
27,600,2021,49,21,37,977,1670,2944
27,632,2021,43,32,36,297,298,1005
27,640,2021,68,26,22,898,439,1705
27,653,2021,37,30,13,1103,836,2647
27,708,2021,20,10,4,175,213,660
27,721,2021,5,0,3,1009,82,648
27,722,2021,8,1,0,608,131,492
27,729,2021,64,25,15,434,119,1239
29,26,2021,53,16,21,264,239,1171
29,72,2021,12,5,7,241,358,824
29,77,2021,31,13,16,237,188,858
29,93,2021,49,37,31,714,402,1609
29,163,2021,32,20,43,909,485,1807
29,164,2021,37,15,45,1143,553,1962
29,165,2021,88,48,94,1203,1023,3154
29,231,2021,19,8,7,191,339,760
29,234,2021,15,4,9,249,238,792
29,236,2021,25,21,25,260,213,840
29,238,2021,35,20,32,376,277,1213
29,240,2021,8,0,1,105,275,351
29,283,2021,28,12,26,156,242,780
29,305,2021,56,28,31,584,315,1621
29,336,2021,45,31,32,568,370,1602
29,385,2021,36,16,20,417,250,1182
29,407,2021,21,7,12,295,272,872
29,467,2021,18,8,15,235,306,867
29,489,2021,29,14,9,141,162,583
29,500,2021,35,12,26,613,319,1338
29,507,2021,32,17,16,236,164,739
29,577,2021,16,10,15,121,235,541
29,578,2021,59,25,31,728,1020,2653
29,639,2021,24,14,25,367,402,1083
29,656,2021,47,30,25,563,704,1870
29,661,2021,35,24,39,845,370,2068
29,665,2021,21,8,9,287,170,729
29,737,2021,48,16,19,244,284,1014
30,11,2021,59,70,123,1436,2959,6627
30,18,2021,108,99,161,3855,3316,10643
30,65,2021,34,55,102,306,918,2567
30,69,2021,28,60,91,647,1516,3488
30,71,2021,29,21,34,555,1682,3392
30,91,2021,97,69,193,3044,5284,9120
30,95,2021,39,52,85,1501,2091,4697
30,106,2021,54,55,31,716,1656,3831
30,121,2021,27,40,110,528,1221,3305
30,155,2021,29,50,116,1029,1411,4246
30,157,2021,40,37,33,503,1238,3068
30,187,2021,30,13,98,1906,3018,5145
30,207,2021,57,32,76,887,1261,3743
30,219,2021,25,39,89,165,1170,2030
30,245,2021,6,2,6,1005,115,665
30,246,2021,4,0,2,171,51,155
30,252,2021,57,99,76,916,1790,5433
30,291,2021,54,82,46,433,1834,3994
30,330,2021,23,31,78,4802,2197,6375
30,331,2021,19,20,43,1416,1041,3396
30,329,2021,52,37,88,1298,2649,5205
30,332,2021,20,18,53,2365,1541,4135
30,333,2021,27,23,88,2275,1815,4991
30,334,2021,11,4,7,298,437,1081
30,340,2021,35,22,50,408,1557,2465
30,355,2021,34,67,70,812,1147,3596
30,359,2021,43,51,79,738,1888,4078
30,363,2021,35,33,58,2080,941,4270
30,361,2021,21,26,38,349,840,2545
30,387,2021,32,38,108,1292,2975,4402
30,438,2021,41,24,91,1861,1665,4176
30,437,2021,30,44,59,338,1115,2311
30,523,2021,45,70,68,910,2117,4258
30,565,2021,39,64,106,774,3213,5347
30,592,2021,39,103,79,314,847,2253
30,621,2021,23,14,52,362,677,2282
30,664,2021,32,24,89,1135,2311,3725
30,690,2021,49,50,91,1255,2740,5417
30,698,2021,19,27,60,275,529,1952
30,758,2021,31,25,79,623,1041,3274
30,767,2021,84,110,198,1852,2436,7939
31,221,2021,11,7,5,110,59,249
31,551,2021,1,0,0,21,16,46
31,712,2021,6,4,4,67,57,195
31,806,2021,4,5,1,11,45,106
32,36,2021,28,16,19,235,1273,1953
32,145,2021,169,76,56,6717,12464,21346
32,146,2021,6,0,1,459,190,515
32,160,2021,39,5,48,1082,2522,4590
32,161,2021,26,9,27,1801,1898,4030
32,171,2021,68,30,102,844,6383,9215
32,202,2021,62,14,70,416,1739,3574
32,213,2021,65,18,50,661,3319,5426
32,226,2021,48,10,42,982,4260,6198
32,375,2021,87,19,22,669,4035,6269
32,384,2021,44,10,50,830,3054,5199
32,393,2021,28,8,60,460,1503,2574
32,443,2021,72,12,64,755,2326,4506
32,471,2021,72,21,94,1064,3406,6165
32,472,2021,35,7,25,1101,1467,2873
32,522,2021,44,13,34,415,2881,4153
32,531,2021,38,8,63,465,2912,4526
32,549,2021,17,6,7,194,875,1324
32,582,2021,14,7,25,230,951,1518
32,594,2021,36,7,43,450,2313,3573
32,626,2021,42,6,53,503,2113,3511
32,649,2021,71,35,108,526,2869,6222
32,650,2021,28,23,38,661,2289,3445
32,702,2021,31,5,35,508,1947,3074
32,742,2021,61,10,46,1512,3756,6528
32,743,2021,36,22,88,680,2998,5019
32,744,2021,94,52,56,969,5018,7943
32,745,2021,22,7,17,256,647,1234
32,746,2021,33,6,10,343,2297,3453
32,747,2021,45,24,75,455,2591,4298
32,748,2021,25,4,21,365,3351,4397
32,749,2021,73,29,42,1096,3160,5405
32,757,2021,47,9,61,2028,3846,6769
32,761,2021,5,0,0,212,94,230
32,760,2021,49,13,59,644,1851,4796
32,762,2021,28,6,28,959,2425,3496
32,787,2021,82,25,84,1329,4907,7672
32,792,2021,89,86,206,1233,6121,10945
32,794,2021,46,19,55,653,3112,4915
33,197,2021,24,21,16,95,95,437
33,274,2021,1,0,0,6,3,11
33,551,2021,31,40,31,188,189,871
33,712,2021,36,58,34,336,549,1775
33,806,2021,71,86,73,640,804,2709
34,5,2021,219,76,395,7978,2509,10290
34,14,2021,201,66,320,2789,1616,5881
34,16,2021,190,67,220,3125,2029,6256
34,21,2021,52,16,80,293,369,1283
34,40,2021,38,15,76,293,484,1183
34,44,2021,86,28,120,562,432,2173
34,45,2021,137,18,137,396,1128,2599
34,50,2021,83,12,88,652,438,1736
34,51,2021,72,57,133,548,1238,2679
34,55,2021,48,7,66,343,296,1148
34,58,2021,25,10,50,124,123,657
34,59,2021,59,26,48,303,560,1281
34,66,2021,92,36,142,475,714,2216
34,70,2021,156,34,205,1403,2319,5010
34,76,2021,32,7,29,114,389,796
34,96,2021,86,34,114,505,733,1737
34,105,2021,105,39,128,578,203,2555
34,119,2021,189,47,218,1179,1268,3898
34,140,2021,28,8,20,197,400,936
34,153,2021,33,20,25,203,211,588
34,170,2021,39,20,99,260,312,1187
34,195,2021,46,8,58,256,462,1188
34,227,2021,72,19,69,428,576,1695
34,228,2021,74,13,81,464,1090,2134
34,229,2021,67,27,119,567,742,2049
34,233,2021,75,16,91,360,320,1185
34,235,2021,76,40,106,349,890,2256
34,239,2021,119,32,174,895,1069,2969
34,241,2021,39,2,13,6303,1590,5116
34,261,2021,103,25,141,6339,1423,6215
34,263,2021,197,22,257,6563,2286,7813
34,264,2021,65,11,21,249,160,794
34,270,2021,68,34,129,528,818,2481
34,273,2021,136,50,232,2610,1328,5074
34,288,2021,51,12,38,157,163,638
34,294,2021,96,24,130,434,1736,3104
34,297,2021,71,35,93,508,441,1595
34,320,2021,84,44,61,431,357,1511
34,337,2021,57,7,49,261,503,1066
34,351,2021,67,14,93,348,482,1640
34,356,2021,77,19,97,918,677,1934
34,379,2021,54,14,107,238,1206,2058
34,382,2021,200,71,343,3928,2516,7661
34,383,2021,64,22,62,222,310,984
34,400,2021,63,23,53,340,626,1410
34,414,2021,121,35,140,662,1177,2842
34,449,2021,76,13,76,254,632,1529
34,457,2021,32,15,37,150,348,828
34,466,2021,165,55,292,4849,4605,10538
34,474,2021,35,18,43,125,315,764
34,477,2021,29,16,33,181,223,644
34,478,2021,106,33,111,656,770,2212
34,490,2021,126,39,145,1628,1730,4546
34,491,2021,43,19,66,431,281,1270
34,494,2021,214,79,323,5372,2110,7607
34,499,2021,38,3,5,152,531,1012
34,503,2021,122,55,183,1964,1137,3618
34,514,2021,139,19,238,1151,1891,4079
34,569,2021,71,18,100,822,774,2059
34,585,2021,53,12,69,235,1874,2633
34,590,2021,69,11,66,491,467,1286
34,592,2021,75,24,90,400,519,1854
34,604,2021,53,29,60,312,620,1553
34,622,2021,70,21,90,275,695,1950
34,627,2021,87,43,121,933,1016,2514
34,645,2021,99,21,90,953,1568,3079
34,657,2021,29,17,48,130,286,792
34,672,2021,111,40,141,580,1037,2620
34,682,2021,27,16,40,135,115,576
34,687,2021,24,9,42,156,293,661
34,701,2021,128,66,232,823,1344,3394
34,707,2021,36,19,26,201,361,905
34,723,2021,16,2,7,114,81,348
34,728,2021,60,21,52,470,359,1551
34,777,2021,94,36,112,435,876,2191
34,786,2021,66,11,92,1223,998,3021
35,17,2021,3,3,2,37,44,122
35,49,2021,2,2,2,8,14,48
35,135,2021,4,2,1,35,19,80
35,136,2021,2,4,3,34,12,90
35,191,2021,41,31,55,1083,416,1969
35,295,2021,69,26,95,1434,478,2632
35,527,2021,25,10,24,352,281,768
35,581,2021,10,1,5,107,42,209
35,586,2021,6,9,4,34,33,157
35,641,2021,7,3,4,25,19,94
35,739,2021,4,3,1,22,44,97
35,770,2021,56,31,116,1517,640,2433
35,781,2021,3,4,2,19,36,75
36,0,2021,358,203,587,5980,7918,17412
36,1,2021,280,274,349,4612,7062,15252
36,38,2021,69,31,64,1314,1427,3381
36,64,2021,70,44,42,587,738,2296
36,108,2021,127,44,58,743,512,2511
36,122,2021,106,52,101,966,1270,3997
36,162,2021,66,133,194,582,1655,3354
36,178,2021,56,55,121,415,986,2336
36,184,2021,65,49,88,1266,1232,3555
36,303,2021,133,54,130,1640,2259,5391
36,306,2021,48,35,129,1294,3110,5447
36,308,2021,50,24,110,2310,2449,4709
36,307,2021,7,1,8,1053,89,667
36,341,2021,135,211,293,3129,3487,7886
36,408,2021,5,0,2,348,27,225
36,429,2021,82,46,148,7161,7109,17152
36,481,2021,113,179,243,845,2101,4496
36,513,2021,173,433,566,2278,2534,14154
36,520,2021,162,185,500,2809,3985,12271
36,574,2021,194,53,141,1479,2252,5494
36,599,2021,103,65,175,829,2084,4665
36,602,2021,97,65,52,565,886,1895
36,666,2021,15,1,8,756,34,535
36,691,2021,3,0,4,300,69,231
36,779,2021,78,126,172,846,1339,3885
0,31,2021,16,13,15,269,382,771
0,548,2021,0,0,0,7,10,22
6,139,2021,30,27,58,3357,1036,3542
8,175,2021,14,4,9,162,134,372
10,180,2021,6,1,2,102,19,170
10,216,2021,0,0,1,29,16,54
11,128,2021,0,1,0,0,0,130
11,131,2021,35,16,154,2681,469,2451
11,166,2021,1,1,0,6,29,121
11,192,2021,614,572,3767,47779,14363,53353
11,221,2021,60,55,393,7201,1839,7004
11,223,2021,0,0,0,0,0,149
11,276,2021,10,4,25,1517,119,972
11,313,2021,1,0,3,134,36,565
11,547,2021,9,2,33,886,363,1181
11,551,2021,41,11,177,2449,843,2841
11,555,2021,75,69,530,5535,1215,5734
11,556,2021,53,58,331,4805,1331,4889
11,560,2021,94,73,577,4774,1967,6118
11,712,2021,35,65,222,4738,1738,5141
11,715,2021,67,75,478,5075,1915,6377
11,716,2021,56,69,391,2678,1204,3783
11,724,2021,1,0,0,0,5,14
11,806,2021,76,73,453,5300,1290,5883
20,456,2021,0,0,0,8,27,44
28,386,2021,2,0,1,95,388,753
28,593,2021,42,7,11,1395,1731,3609
2,3,2022,95,88,82,1000,1079,5710
2,29,2022,176,18,74,1379,1043,5441
2,154,2022,96,28,56,1148,1398,4465
2,172,2022,120,26,76,1171,1360,6110
2,174,2022,208,75,158,10109,3155,17979
2,222,2022,73,71,54,2083,1317,6945
2,280,2022,7,1,1,539,24,339
2,281,2022,97,23,63,1568,2103,7371
2,282,2022,59,24,42,1992,912,4687
2,309,2022,108,74,88,8092,2932,15992
2,391,2022,139,40,141,2071,1952,8991
2,405,2022,137,78,73,1354,1195,6041
2,442,2022,79,67,67,1618,1168,7211
2,447,2022,115,22,58,1300,1594,6687
2,473,2022,197,56,76,2173,1442,6485
2,493,2022,118,26,54,1812,1198,6070
2,530,2022,92,52,89,1947,2198,8934
2,546,2022,95,23,90,2000,1240,6854
2,550,2022,125,35,38,1586,1280,5542
2,591,2022,113,37,84,1633,1311,6675
2,615,2022,26,13,9,801,280,2125
2,629,2022,77,27,22,509,423,2094
2,667,2022,4,2,0,1577,80,916
2,719,2022,36,39,18,479,949,3818
2,756,2022,39,12,25,1461,461,2609
2,791,2022,48,47,66,3051,1084,7686
2,790,2022,7,0,3,1198,34,732
2,795,2022,71,27,22,571,510,2733
2,796,2022,45,50,27,2517,601,4626
2,797,2022,51,44,21,692,1396,4482
2,801,2022,85,56,66,1060,1327,4722
2,802,2022,42,30,41,1049,742,3583
2,807,2022,95,130,86,2520,1237,7867
3,33,2022,0,0,1,7,5,15
3,142,2022,7,6,12,88,64,223
3,210,2022,4,2,5,42,14,78
3,368,2022,1,2,1,10,8,29
3,372,2022,10,6,2,30,39,140
3,373,2022,6,0,3,40,21,112
3,463,2022,11,3,12,111,61,226
3,572,2022,4,7,20,249,148,505
3,642,2022,6,6,4,32,19,104
3,683,2022,5,6,1,114,53,170
3,684,2022,1,1,3,28,4,51
3,685,2022,4,2,4,102,54,218
3,725,2022,4,0,4,43,39,136
3,726,2022,3,4,4,47,47,168
3,738,2022,2,0,0,41,12,46
3,755,2022,6,1,6,93,66,187
3,778,2022,0,0,0,7,3,12
4,52,2022,38,33,62,244,233,664
4,73,2022,35,98,225,635,2246,4764
4,103,2022,0,0,0,0,0,16
4,114,2022,17,50,73,362,484,1381
4,125,2022,1,4,2,10,50,65
4,126,2022,72,94,175,1423,1942,4658
4,151,2022,40,24,40,191,289,718
4,185,2022,36,88,191,496,696,2607
4,205,2022,24,74,87,257,470,1107
4,208,2022,66,159,315,717,1056,4633
4,211,2022,83,50,134,1262,1019,2997
4,241,2022,15,3,4,332,162,511
4,266,2022,58,65,84,752,808,2415
4,268,2022,58,60,181,616,431,2245
4,285,2022,86,78,341,5943,3294,8730
4,287,2022,24,56,96,337,423,1322
4,289,2022,9,3,16,94,13,150
4,365,2022,36,42,106,1035,782,2612
4,374,2022,50,54,121,869,3553,5022
4,388,2022,36,28,58,393,293,824
4,390,2022,36,32,85,525,1129,2210
4,425,2022,110,27,90,523,411,6459
4,454,2022,50,62,128,488,1117,1968
4,505,2022,20,58,88,267,190,1449
4,519,2022,26,5,23,86,69,249
4,521,2022,83,173,351,1510,1715,5980
4,529,2022,23,34,101,489,607,1801
4,603,2022,2,0,8,12,79,100
4,686,2022,71,78,168,1031,767,2686
4,710,2022,92,97,241,1182,1645,3980
4,754,2022,92,64,160,1181,915,2544
4,768,2022,33,23,58,258,189,815
5,35,2022,96,53,122,495,906,2526
5,37,2022,25,5,26,155,136,858
5,41,2022,91,22,71,778,481,3279
5,47,2022,43,11,76,308,1045,1729
5,63,2022,79,17,52,341,173,1801
5,80,2022,120,11,143,1010,521,3717
5,85,2022,88,35,166,1466,601,5073
5,87,2022,71,10,45,546,176,1867
5,89,2022,105,31,132,911,770,3134
5,99,2022,77,9,74,826,465,3846
5,124,2022,63,21,89,755,886,2566
5,183,2022,102,44,207,1052,1128,6314
5,262,2022,157,35,154,1567,2947,6082
5,272,2022,106,20,135,636,278,3959
5,342,2022,8,1,2,380,15,264
5,348,2022,95,27,56,387,285,1752
5,352,2022,48,8,47,363,252,1448
5,397,2022,93,73,137,894,793,4072
5,398,2022,14,0,8,339,71,317
5,404,2022,67,18,53,301,374,2257
5,420,2022,40,32,72,357,507,1420
5,455,2022,42,13,39,253,285,1238
5,469,2022,60,31,77,473,97,2293
5,470,2022,77,31,191,976,965,4887
5,506,2022,130,22,233,1365,3071,7833
5,512,2022,71,9,65,393,616,1829
5,515,2022,210,34,279,3295,959,7306
5,516,2022,13,2,1,615,197,553
5,528,2022,148,11,113,621,996,4993
5,539,2022,59,2,21,145,293,1494
5,542,2022,86,18,89,444,1008,2729
5,579,2022,373,49,376,6899,2852,14015
5,580,2022,11,2,8,1563,201,1088
5,601,2022,99,39,142,427,411,3953
5,638,2022,136,26,130,1383,1083,3665
5,646,2022,59,16,95,467,946,2421
5,651,2022,114,24,131,795,2607,4817
5,659,2022,141,23,178,1483,2142,5254
5,675,2022,32,10,39,188,271,1189
5,676,2022,20,2,32,167,19,603
5,700,2022,104,20,167,1123,419,3982
5,703,2022,112,20,193,1001,2500,4379
5,730,2022,31,20,118,533,256,2626
5,784,2022,135,20,223,1882,417,5186
7,56,2022,17,22,7,226,688,1117
7,57,2022,26,45,18,570,655,2371
7,58,2022,39,64,5,136,457,950
7,83,2022,12,24,19,275,826,1323
7,107,2022,75,47,33,1461,1051,4576
7,110,2022,46,4,3,48,94,291
7,182,2022,41,7,1,49,175,360
7,198,2022,18,21,2,294,647,1147
7,220,2022,53,91,55,1995,5081,7471
7,255,2022,15,19,6,208,255,831
7,275,2022,4,2,7,397,56,289
7,324,2022,44,36,11,247,506,1454
7,349,2022,52,33,21,1026,719,3287
7,350,2022,55,80,60,239,590,1237
7,369,2022,17,22,14,211,411,1376
7,378,2022,33,23,9,113,660,1007
7,432,2022,21,11,7,66,250,537
7,435,2022,45,43,16,482,749,2217
7,436,2022,38,42,13,266,395,1581
7,475,2022,33,28,38,507,1240,2120
7,511,2022,18,6,13,280,590,1012
7,534,2022,12,5,6,22,57,186
7,607,2022,67,69,15,1148,1002,3053
7,613,2022,58,111,22,3058,2615,8323
7,619,2022,46,31,9,508,2159,3035
7,660,2022,56,73,18,334,1015,1742
7,727,2022,24,1,7,25,71,205
7,731,2022,59,74,15,237,373,1500
12,553,2022,31,26,15,1326,640,2102
12,713,2022,17,29,9,885,475,1506
13,7,2022,97,63,229,8548,12112,21347
13,6,2022,42,5,67,803,1826,3673
13,9,2022,7,1,1,29,123,209
13,25,2022,20,10,80,425,1213,2301
13,28,2022,27,9,56,682,1591,2991
13,92,2022,42,12,28,746,1480,2781
13,94,2022,47,13,105,1006,2538,4375
13,159,2022,1,1,0,0,1,15
13,177,2022,34,10,72,605,462,1683
13,251,2022,24,20,29,905,5183,6530
13,300,2022,31,10,57,522,5097,6411
13,344,2022,45,22,41,1442,2849,5030
13,366,2022,40,15,63,688,1991,3915
13,413,2022,24,18,62,490,3819,5092
13,451,2022,19,17,25,628,2002,3030
13,452,2022,25,8,18,415,1086,1806
13,495,2022,33,10,59,1307,3329,5353
13,535,2022,17,7,6,85,369,674
13,541,2022,19,4,15,554,892,1542
13,564,2022,45,49,118,1182,2508,4867
13,568,2022,55,5,74,596,2314,3677
13,575,2022,19,7,31,662,1826,3107
13,589,2022,18,10,8,193,491,896
13,618,2022,44,11,66,2267,1930,4319
13,617,2022,50,20,62,729,2596,4297
13,733,2022,99,40,91,4173,5412,9246
13,732,2022,55,13,33,1151,2079,3644
13,734,2022,40,19,51,559,1498,2985
13,736,2022,13,5,3,216,376,792
13,783,2022,29,11,67,3111,3355,6440
13,782,2022,78,15,73,734,1922,3479
13,785,2022,21,12,25,1281,1318,2731
13,799,2022,3,1,2,444,49,344
13,800,2022,6,0,3,787,65,539
14,19,2022,14,11,28,542,462,1082
14,20,2022,18,21,75,1583,759,2342
14,98,2022,84,28,109,1749,1206,3378
14,230,2022,78,47,103,4019,1428,5023
14,232,2022,20,15,49,835,573,1535
14,274,2022,21,1,10,875,486,1121
14,284,2022,85,44,56,7637,1924,7138
14,302,2022,80,44,114,2685,1667,4536
14,354,2022,67,20,38,1147,555,2016
14,360,2022,55,34,58,1351,746,2323
14,370,2022,38,18,38,892,636,1724
14,392,2022,61,63,103,2501,1256,3958
14,448,2022,29,25,37,1434,889,2294
14,476,2022,39,14,25,764,779,1772
14,497,2022,12,50,29,1048,871,2126
14,566,2022,49,32,54,1284,977,2457
14,567,2022,16,18,40,973,516,1372
14,570,2022,53,35,87,2076,828,3003
14,635,2022,36,24,26,1622,998,2452
14,637,2022,61,37,35,1837,840,2951
14,699,2022,28,30,90,1139,884,2268
14,709,2022,90,32,62,1951,1156,3465
14,810,2022,25,25,83,1076,960,2144
15,46,2022,7,12,10,112,126,543
15,107,2022,8,12,7,150,619,960
15,134,2022,8,10,14,118,251,557
15,158,2022,0,0,0,2,4,5
15,241,2022,0,0,0,6,9,13
15,288,2022,8,8,6,110,475,856
15,377,2022,26,26,52,480,1823,2810
15,418,2022,2,6,2,42,85,192
15,445,2022,10,22,7,110,434,719
15,453,2022,0,2,0,5,79,100
15,484,2022,16,28,19,297,1012,1733
15,678,2022,19,23,29,466,750,1530
15,697,2022,9,17,11,149,502,866
15,704,2022,3,9,8,245,250,778
15,775,2022,6,8,7,184,458,895
16,30,2022,1,14,96,268,669,1431
16,43,2022,1,4,29,47,240,372
16,60,2022,8,6,46,104,213,537
16,68,2022,6,12,83,257,628,1215
16,118,2022,5,7,77,431,490,1234
16,167,2022,0,0,0,0,0,12
16,169,2022,0,0,0,2,0,31
16,217,2022,5,16,33,122,467,724
16,250,2022,3,9,33,77,249,529
16,290,2022,6,6,35,104,190,482
16,343,2022,14,39,100,1166,2733,4261
16,389,2022,1,1,0,17,77,107
16,396,2022,6,20,40,226,892,1254
16,421,2022,4,6,23,59,295,422
16,444,2022,11,15,70,113,292,775
16,446,2022,3,15,50,221,307,796
16,461,2022,2,3,1,18,143,180
16,588,2022,7,9,41,61,468,839
16,595,2022,3,3,25,88,161,435
16,609,2022,0,0,0,4,9,14
16,610,2022,0,0,1,17,5,16
16,611,2022,0,0,0,4,0,2
16,620,2022,11,32,58,189,1333,1894
16,624,2022,2,7,22,87,633,761
16,633,2022,6,12,18,90,500,677
16,652,2022,5,8,9,112,573,741
16,681,2022,2,3,47,218,211,525
16,711,2022,7,7,34,422,194,646
16,720,2022,15,19,100,873,1196,2614
16,769,2022,6,30,22,123,836,1082
17,112,2022,62,46,63,1439,1825,3564
17,132,2022,144,34,15,325,344,944
17,143,2022,55,15,24,310,406,1017
17,194,2022,66,38,48,601,234,2000
17,199,2022,83,41,121,2036,2388,4606
17,200,2022,5,2,3,409,135,380
17,218,2022,73,29,34,503,495,1479
17,254,2022,91,43,24,262,782,2139
17,265,2022,72,37,53,1011,1291,2871
17,267,2022,49,22,63,335,1382,1765
17,278,2022,196,36,55,283,114,933
17,299,2022,73,42,53,491,1382,2427
17,345,2022,90,56,98,2153,1288,4022
17,346,2022,8,1,1,317,25,207
17,347,2022,23,27,17,255,144,850
17,416,2022,108,8,13,73,49,377
17,423,2022,19,8,30,236,398,1135
17,458,2022,48,15,28,215,135,527
17,462,2022,43,23,22,126,107,451
17,561,2022,43,53,23,312,93,933
17,563,2022,70,26,57,608,659,2107
17,625,2022,28,26,28,571,157,996
17,628,2022,158,52,76,1268,326,2396
17,647,2022,58,65,71,293,485,1467
17,658,2022,53,35,16,495,89,897
17,693,2022,68,32,20,143,85,456
18,48,2022,52,11,17,369,1247,2297
18,62,2022,272,90,532,21562,7665,29297
18,61,2022,93,31,53,1708,2944,5560
18,81,2022,145,37,54,1150,3462,6845
18,82,2022,56,18,31,889,1498,3112
18,102,2022,38,11,30,480,2044,3658
18,104,2022,70,18,30,412,1310,2783
18,130,2022,58,12,25,796,1025,2554
18,133,2022,18,9,10,282,767,1733
18,150,2022,42,11,12,403,1238,2498
18,152,2022,50,26,34,592,2114,4059
18,179,2022,23,12,10,282,1013,1836
18,188,2022,50,17,23,783,1592,3271
18,204,2022,19,6,54,787,831,1937
18,203,2022,28,5,13,149,699,1313
18,247,2022,25,6,12,165,394,1083
18,277,2022,82,29,53,898,1725,4101
18,296,2022,82,21,26,952,2730,5592
18,298,2022,19,12,18,331,1072,2333
18,367,2022,16,10,7,241,339,1007
18,422,2022,32,12,5,266,609,1550
18,426,2022,46,18,20,484,1034,2209
18,433,2022,24,7,27,290,1099,1899
18,487,2022,87,35,46,1383,2565,5914
18,488,2022,28,12,16,671,1634,2685
18,518,2022,31,12,13,1673,1216,2826
18,517,2022,79,28,67,903,1897,4339
18,605,2022,43,19,34,350,1492,3039
18,608,2022,19,2,4,1013,43,649
18,623,2022,78,16,60,1449,2233,4673
18,679,2022,52,14,32,914,2487,5034
18,766,2022,96,33,38,1340,2621,5567
18,771,2022,17,5,12,405,1557,2454
18,780,2022,35,7,11,275,1823,2828
18,809,2022,26,9,22,188,449,1486
19,13,2022,26,44,18,614,5345,8555
19,225,2022,9,28,6,731,15071,17324
19,224,2022,25,59,10,720,7974,10678
19,312,2022,25,53,10,421,2589,5134
19,380,2022,42,66,23,715,4068,8400
19,394,2022,16,89,17,411,2562,5174
19,431,2022,27,46,21,618,4545,7074
19,430,2022,36,49,14,451,2898,5981
19,439,2022,22,55,19,744,8224,12355
19,441,2022,7,36,5,441,2271,4156
19,440,2022,14,42,16,522,2358,5645
19,480,2022,20,97,10,783,10526,14385
19,562,2022,47,68,13,605,4873,8611
19,576,2022,31,32,17,450,2974,5327
19,608,2022,0,0,4,392,32,348
19,752,2022,20,35,13,411,4417,6231
19,751,2022,27,46,12,580,10479,13403
